Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/rollout/ep_le... | 151      |
|    gen/rollout/ep_re... | 11.6     |
|    gen/time/episodes    | 3.47e+03 |
|    gen/time/fps         | 5.6e+04  |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 6.38e+05 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00247  |
|    gen/train/ent_coef   | 0.000293 |
|    gen/train/ent_coe... | 0.223    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.33e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0697   |
|    disc/disc_loss       | 0.031    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 624      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 149      |
|    gen/rollout/ep_re... | 10.9     |
|    gen/time/episodes    | 3.48e+03 |
|    gen/time/fps         | 6.81e+04 |
|    gen/time/time_ela... | 12.5     |
|    gen/time/total_ti... | 6.38e+05 |
|    gen/train/actor_loss | -0.446   |
|    gen/train/critic_... | 0.00244  |
|    gen/train/ent_coef   | 0.00029  |
|    gen/train/ent_coe... | -0.203   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.34e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0872   |
|    disc/disc_loss       | 0.0615   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 625      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 147      |
|    gen/rollout/ep_re... | 10.1     |
|    gen/time/episodes    | 3.49e+03 |
|    gen/time/fps         | 6.29e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 6.4e+05  |
|    gen/train/actor_loss | -0.446   |
|    gen/train/critic_... | 0.00243  |
|    gen/train/ent_coef   | 0.000285 |
|    gen/train/ent_coe... | -0.0946  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.35e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0808   |
|    disc/disc_loss       | 0.0685   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 626      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 143      |
|    gen/rollout/ep_re... | 10       |
|    gen/time/episodes    | 3.49e+03 |
|    gen/time/fps         | 9.27e+04 |
|    gen/time/time_ela... | 8.5      |
|    gen/time/total_ti... | 6.4e+05  |
|    gen/train/actor_loss | -0.445   |
|    gen/train/critic_... | 0.00239  |
|    gen/train/ent_coef   | 0.000287 |
|    gen/train/ent_coe... | -0.0982  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.37e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0901   |
|    disc/disc_loss       | 0.0408   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 627      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 139      |
|    gen/rollout/ep_re... | 9.95     |
|    gen/time/episodes    | 3.5e+03  |
|    gen/time/fps         | 1.75e+05 |
|    gen/time/time_ela... | 8.5      |
|    gen/time/total_ti... | 6.41e+05 |
|    gen/train/actor_loss | -0.443   |
|    gen/train/critic_... | 0.00247  |
|    gen/train/ent_coef   | 0.000278 |
|    gen/train/ent_coe... | -0.0626  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.38e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.088    |
|    disc/disc_loss       | 0.076    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 628      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 133      |
|    gen/rollout/ep_re... | 9.27     |
|    gen/time/episodes    | 3.51e+03 |
|    gen/time/fps         | 5.7e+05  |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 6.43e+05 |
|    gen/train/actor_loss | -0.441   |
|    gen/train/critic_... | 0.00243  |
|    gen/train/ent_coef   | 0.000282 |
|    gen/train/ent_coe... | -0.0371  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.39e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.105    |
|    disc/disc_loss       | 0.0659   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 629      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 127      |
|    gen/rollout/ep_re... | 8.89     |
|    gen/time/episodes    | 3.52e+03 |
|    gen/time/fps         | 7.9e+04  |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 6.44e+05 |
|    gen/train/actor_loss | -0.439   |
|    gen/train/critic_... | 0.00242  |
|    gen/train/ent_coef   | 0.000278 |
|    gen/train/ent_coe... | -0.16    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.4e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0679   |
|    disc/disc_loss       | 0.0198   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 630      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 130      |
|    gen/rollout/ep_re... | 8.71     |
|    gen/time/episodes    | 3.53e+03 |
|    gen/time/fps         | 4.24e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 6.45e+05 |
|    gen/train/actor_loss | -0.437   |
|    gen/train/critic_... | 0.00243  |
|    gen/train/ent_coef   | 0.000277 |
|    gen/train/ent_coe... | 0.0127   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.41e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.104    |
|    disc/disc_loss       | 0.14     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 631      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 132      |
|    gen/rollout/ep_re... | 8.34     |
|    gen/time/episodes    | 3.54e+03 |
|    gen/time/fps         | 4.79e+04 |
|    gen/time/time_ela... | 15.7     |
|    gen/time/total_ti... | 6.46e+05 |
|    gen/train/actor_loss | -0.438   |
|    gen/train/critic_... | 0.00244  |
|    gen/train/ent_coef   | 0.000276 |
|    gen/train/ent_coe... | 0.0464   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.42e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0838   |
|    disc/disc_loss       | 0.0299   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 632      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 129      |
|    gen/rollout/ep_re... | 8.16     |
|    gen/time/episodes    | 3.54e+03 |
|    gen/time/fps         | 5.57e+04 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 6.47e+05 |
|    gen/train/actor_loss | -0.437   |
|    gen/train/critic_... | 0.00243  |
|    gen/train/ent_coef   | 0.000276 |
|    gen/train/ent_coe... | 0.0266   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.43e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0695   |
|    disc/disc_loss       | 0.0353   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 633      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 131      |
|    gen/rollout/ep_re... | 7.93     |
|    gen/time/episodes    | 3.55e+03 |
|    gen/time/fps         | 1.67e+05 |
|    gen/time/time_ela... | 9.5      |
|    gen/time/total_ti... | 6.48e+05 |
|    gen/train/actor_loss | -0.437   |
|    gen/train/critic_... | 0.00247  |
|    gen/train/ent_coef   | 0.000278 |
|    gen/train/ent_coe... | -0.132   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.44e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0729   |
|    disc/disc_loss       | 0.0462   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 634      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 133      |
|    gen/rollout/ep_re... | 8.12     |
|    gen/time/episodes    | 3.56e+03 |
|    gen/time/fps         | 7.5e+04  |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 6.49e+05 |
|    gen/train/actor_loss | -0.44    |
|    gen/train/critic_... | 0.00242  |
|    gen/train/ent_coef   | 0.000277 |
|    gen/train/ent_coe... | 0.00534  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.45e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0869   |
|    disc/disc_loss       | 0.0555   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 635      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 133      |
|    gen/rollout/ep_re... | 8.39     |
|    gen/time/episodes    | 3.56e+03 |
|    gen/time/fps         | 3.36e+05 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 6.5e+05  |
|    gen/train/actor_loss | -0.441   |
|    gen/train/critic_... | 0.00245  |
|    gen/train/ent_coef   | 0.00028  |
|    gen/train/ent_coe... | 0.231    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.46e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0809   |
|    disc/disc_loss       | 0.0778   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 636      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 134      |
|    gen/rollout/ep_re... | 8.6      |
|    gen/time/episodes    | 3.57e+03 |
|    gen/time/fps         | 6.54e+04 |
|    gen/time/time_ela... | 14.5     |
|    gen/time/total_ti... | 6.51e+05 |
|    gen/train/actor_loss | -0.442   |
|    gen/train/critic_... | 0.00244  |
|    gen/train/ent_coef   | 0.000283 |
|    gen/train/ent_coe... | 0.0727   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.47e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0878   |
|    disc/disc_loss       | 0.0491   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 637      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 134      |
|    gen/rollout/ep_re... | 8.8      |
|    gen/time/episodes    | 3.58e+03 |
|    gen/time/fps         | 5.45e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 6.52e+05 |
|    gen/train/actor_loss | -0.444   |
|    gen/train/critic_... | 0.00252  |
|    gen/train/ent_coef   | 0.000281 |
|    gen/train/ent_coe... | 0.131    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.48e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0916   |
|    disc/disc_loss       | 0.0671   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 638      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 136      |
|    gen/rollout/ep_re... | 9.01     |
|    gen/time/episodes    | 3.58e+03 |
|    gen/time/fps         | 5.31e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 6.53e+05 |
|    gen/train/actor_loss | -0.445   |
|    gen/train/critic_... | 0.00249  |
|    gen/train/ent_coef   | 0.000281 |
|    gen/train/ent_coe... | -0.186   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.49e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0828   |
|    disc/disc_loss       | 0.0362   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 639      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 139      |
|    gen/rollout/ep_re... | 9.26     |
|    gen/time/episodes    | 3.59e+03 |
|    gen/time/fps         | 7.64e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 6.54e+05 |
|    gen/train/actor_loss | -0.448   |
|    gen/train/critic_... | 0.00247  |
|    gen/train/ent_coef   | 0.000279 |
|    gen/train/ent_coe... | 0.135    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.5e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.126    |
|    disc/disc_loss       | 0.0599   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 640      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
