Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0588   |
|    disc/disc_loss       | 0.0949   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 544      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 7.62     |
|    gen/time/episodes    | 3.32e+03 |
|    gen/time/fps         | 7.33e+04 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 5.56e+05 |
|    gen/train/actor_loss | -1.37    |
|    gen/train/critic_... | 0.0238   |
|    gen/train/ent_coef   | 0.000973 |
|    gen/train/ent_coe... | 0.171    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.53e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0696   |
|    disc/disc_loss       | 0.0415   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 545      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 164      |
|    gen/rollout/ep_re... | 8.98     |
|    gen/time/episodes    | 3.33e+03 |
|    gen/time/fps         | 2.05e+05 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 5.58e+05 |
|    gen/train/actor_loss | -1.4     |
|    gen/train/critic_... | 0.0236   |
|    gen/train/ent_coef   | 0.000994 |
|    gen/train/ent_coe... | 0.232    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.54e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.0641   |
|    disc/disc_loss       | 0.0741   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 546      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 163      |
|    gen/rollout/ep_re... | 9.3      |
|    gen/time/episodes    | 3.33e+03 |
|    gen/time/fps         | 4.2e+04  |
|    gen/time/time_ela... | 16.5     |
|    gen/time/total_ti... | 5.59e+05 |
|    gen/train/actor_loss | -1.42    |
|    gen/train/critic_... | 0.0245   |
|    gen/train/ent_coef   | 0.00101  |
|    gen/train/ent_coe... | 0.265    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.55e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0469   |
|    disc/disc_loss       | 0.011    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 547      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 9.45     |
|    gen/time/episodes    | 3.34e+03 |
|    gen/time/fps         | 4.82e+04 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 5.6e+05  |
|    gen/train/actor_loss | -1.45    |
|    gen/train/critic_... | 0.0252   |
|    gen/train/ent_coef   | 0.00103  |
|    gen/train/ent_coe... | 0.108    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.56e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0403   |
|    disc/disc_loss       | 0.0501   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 548      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 9.44     |
|    gen/time/episodes    | 3.35e+03 |
|    gen/time/fps         | 7.22e+04 |
|    gen/time/time_ela... | 12.5     |
|    gen/time/total_ti... | 5.61e+05 |
|    gen/train/actor_loss | -1.48    |
|    gen/train/critic_... | 0.0257   |
|    gen/train/ent_coef   | 0.00105  |
|    gen/train/ent_coe... | 0.196    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.57e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0661   |
|    disc/disc_loss       | 0.0406   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 549      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 161      |
|    gen/rollout/ep_re... | 9.49     |
|    gen/time/episodes    | 3.35e+03 |
|    gen/time/fps         | 3.54e+04 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 5.62e+05 |
|    gen/train/actor_loss | -1.5     |
|    gen/train/critic_... | 0.0268   |
|    gen/train/ent_coef   | 0.00107  |
|    gen/train/ent_coe... | -0.105   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.58e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0643   |
|    disc/disc_loss       | 0.0385   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 550      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 161      |
|    gen/rollout/ep_re... | 9.5      |
|    gen/time/episodes    | 3.36e+03 |
|    gen/time/fps         | 6.04e+04 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 5.63e+05 |
|    gen/train/actor_loss | -1.52    |
|    gen/train/critic_... | 0.0274   |
|    gen/train/ent_coef   | 0.00107  |
|    gen/train/ent_coe... | 0.358    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.59e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0634   |
|    disc/disc_loss       | 0.0584   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 551      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 9.44     |
|    gen/time/episodes    | 3.36e+03 |
|    gen/time/fps         | 8.81e+04 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 5.64e+05 |
|    gen/train/actor_loss | -1.55    |
|    gen/train/critic_... | 0.028    |
|    gen/train/ent_coef   | 0.0011   |
|    gen/train/ent_coe... | 0.262    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.6e+05  |
--------------------------------------
---------------------------------------
| mean/                   |           |
|    disc/disc_acc        | 0.984     |
|    disc/disc_acc_expert | 0.984     |
|    disc/disc_acc_gen    | 0.984     |
|    disc/disc_entropy    | 0.0646    |
|    disc/disc_loss       | 0.0447    |
|    disc/disc_proport... | 0.5       |
|    disc/global_step     | 552       |
|    disc/n_expert        | 32        |
|    disc/n_generated     | 32        |
|    gen/rollout/ep_le... | 161       |
|    gen/rollout/ep_re... | 9.29      |
|    gen/time/episodes    | 3.37e+03  |
|    gen/time/fps         | 3.64e+04  |
|    gen/time/time_ela... | 15        |
|    gen/time/total_ti... | 5.65e+05  |
|    gen/train/actor_loss | -1.58     |
|    gen/train/critic_... | 0.0282    |
|    gen/train/ent_coef   | 0.00111   |
|    gen/train/ent_coe... | -0.000554 |
|    gen/train/learnin... | 0.0003    |
|    gen/train/n_updates  | 5.61e+05  |
---------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0735   |
|    disc/disc_loss       | 0.168    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 553      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 160      |
|    gen/rollout/ep_re... | 10.5     |
|    gen/time/episodes    | 3.37e+03 |
|    gen/time/fps         | 6.21e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 5.66e+05 |
|    gen/train/actor_loss | -1.6     |
|    gen/train/critic_... | 0.029    |
|    gen/train/ent_coef   | 0.00113  |
|    gen/train/ent_coe... | 0.151    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.62e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.0681   |
|    disc/disc_loss       | 0.0516   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 554      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 162      |
|    gen/rollout/ep_re... | 10.8     |
|    gen/time/episodes    | 3.38e+03 |
|    gen/time/fps         | 4.3e+04  |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 5.67e+05 |
|    gen/train/actor_loss | -1.63    |
|    gen/train/critic_... | 0.0294   |
|    gen/train/ent_coef   | 0.00115  |
|    gen/train/ent_coe... | 0.253    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.63e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0735   |
|    disc/disc_loss       | 0.0337   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 555      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 166      |
|    gen/rollout/ep_re... | 10.8     |
|    gen/time/episodes    | 3.39e+03 |
|    gen/time/fps         | 4.85e+04 |
|    gen/time/time_ela... | 15.5     |
|    gen/time/total_ti... | 5.68e+05 |
|    gen/train/actor_loss | -1.65    |
|    gen/train/critic_... | 0.0297   |
|    gen/train/ent_coef   | 0.00114  |
|    gen/train/ent_coe... | -0.187   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.64e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.0658   |
|    disc/disc_loss       | 0.0231   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 556      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 169      |
|    gen/rollout/ep_re... | 10.4     |
|    gen/time/episodes    | 3.39e+03 |
|    gen/time/fps         | 3.14e+04 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 5.69e+05 |
|    gen/train/actor_loss | -1.66    |
|    gen/train/critic_... | 0.03     |
|    gen/train/ent_coef   | 0.00113  |
|    gen/train/ent_coe... | -0.115   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.65e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0926   |
|    disc/disc_loss       | 0.0547   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 557      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 169      |
|    gen/rollout/ep_re... | 10.1     |
|    gen/time/episodes    | 3.4e+03  |
|    gen/time/fps         | 6.08e+04 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 5.7e+05  |
|    gen/train/actor_loss | -1.67    |
|    gen/train/critic_... | 0.031    |
|    gen/train/ent_coef   | 0.00115  |
|    gen/train/ent_coe... | 0.217    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.66e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0542   |
|    disc/disc_loss       | 0.0401   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 558      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 172      |
|    gen/rollout/ep_re... | 10.1     |
|    gen/time/episodes    | 3.4e+03  |
|    gen/time/fps         | 1.08e+05 |
|    gen/time/time_ela... | 11.5     |
|    gen/time/total_ti... | 5.71e+05 |
|    gen/train/actor_loss | -1.68    |
|    gen/train/critic_... | 0.0321   |
|    gen/train/ent_coef   | 0.00115  |
|    gen/train/ent_coe... | 0.0452   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.67e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.0826   |
|    disc/disc_loss       | 0.0721   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 559      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 173      |
|    gen/rollout/ep_re... | 10       |
|    gen/time/episodes    | 3.41e+03 |
|    gen/time/fps         | 4.41e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 5.72e+05 |
|    gen/train/actor_loss | -1.69    |
|    gen/train/critic_... | 0.032    |
|    gen/train/ent_coef   | 0.00119  |
|    gen/train/ent_coe... | 0.399    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.68e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 1        |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.0424   |
|    disc/disc_loss       | 0.01     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 560      |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 174      |
|    gen/rollout/ep_re... | 10.6     |
|    gen/time/episodes    | 3.41e+03 |
|    gen/time/fps         | 6.74e+04 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 5.73e+05 |
|    gen/train/actor_loss | -1.71    |
|    gen/train/critic_... | 0.0326   |
|    gen/train/ent_coef   | 0.00119  |
|    gen/train/ent_coe... | 0.112    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 5.69e+05 |
