Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/train/ent_coe... | 0.0159   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.03e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.943    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.186    |
|    disc/disc_loss       | 0.135    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 120      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 26.7     |
|    gen/time/episodes    | 3.11e+03 |
|    gen/time/fps         | 1.48e+04 |
|    gen/time/time_ela... | 61.2     |
|    gen/time/total_ti... | 6.12e+05 |
|    gen/train/actor_loss | -0.667   |
|    gen/train/critic_... | 0.00182  |
|    gen/train/ent_coef   | 0.000378 |
|    gen/train/ent_coe... | 0.0683   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.08e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.971    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.941    |
|    disc/disc_entropy    | 0.165    |
|    disc/disc_loss       | 0.0925   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 121      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 29.7     |
|    gen/time/episodes    | 3.14e+03 |
|    gen/time/fps         | 2.07e+04 |
|    gen/time/time_ela... | 54.5     |
|    gen/time/total_ti... | 6.17e+05 |
|    gen/train/actor_loss | -0.673   |
|    gen/train/critic_... | 0.00179  |
|    gen/train/ent_coef   | 0.00038  |
|    gen/train/ent_coe... | -0.0682  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.13e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.951    |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.926    |
|    disc/disc_entropy    | 0.185    |
|    disc/disc_loss       | 0.127    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 122      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 30.8     |
|    gen/time/episodes    | 3.16e+03 |
|    gen/time/fps         | 4.78e+04 |
|    gen/time/time_ela... | 58.4     |
|    gen/time/total_ti... | 6.22e+05 |
|    gen/train/actor_loss | -0.671   |
|    gen/train/critic_... | 0.00183  |
|    gen/train/ent_coef   | 0.000378 |
|    gen/train/ent_coe... | 0.0442   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.18e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.977    |
|    disc/disc_entropy    | 0.158    |
|    disc/disc_loss       | 0.087    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 123      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 28.8     |
|    gen/time/episodes    | 3.19e+03 |
|    gen/time/fps         | 1.73e+04 |
|    gen/time/time_ela... | 57.7     |
|    gen/time/total_ti... | 6.27e+05 |
|    gen/train/actor_loss | -0.662   |
|    gen/train/critic_... | 0.00179  |
|    gen/train/ent_coef   | 0.000374 |
|    gen/train/ent_coe... | -0.057   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.23e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.988    |
|    disc/disc_entropy    | 0.17     |
|    disc/disc_loss       | 0.0788   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 124      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 24.6     |
|    gen/time/episodes    | 3.22e+03 |
|    gen/time/fps         | 2.55e+04 |
|    gen/time/time_ela... | 58.6     |
|    gen/time/total_ti... | 6.32e+05 |
|    gen/train/actor_loss | -0.656   |
|    gen/train/critic_... | 0.00178  |
|    gen/train/ent_coef   | 0.000372 |
|    gen/train/ent_coe... | 0.00696  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.28e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.173    |
|    disc/disc_loss       | 0.0912   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 125      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 19.4     |
|    gen/time/episodes    | 3.24e+03 |
|    gen/time/fps         | 1.52e+04 |
|    gen/time/time_ela... | 61.2     |
|    gen/time/total_ti... | 6.38e+05 |
|    gen/train/actor_loss | -0.657   |
|    gen/train/critic_... | 0.00179  |
|    gen/train/ent_coef   | 0.000375 |
|    gen/train/ent_coe... | 0.00352  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.33e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.162    |
|    disc/disc_loss       | 0.0875   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 126      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 14.5     |
|    gen/time/episodes    | 3.27e+03 |
|    gen/time/fps         | 2.15e+04 |
|    gen/time/time_ela... | 53       |
|    gen/time/total_ti... | 6.42e+05 |
|    gen/train/actor_loss | -0.661   |
|    gen/train/critic_... | 0.0019   |
|    gen/train/ent_coef   | 0.000379 |
|    gen/train/ent_coe... | 0.021    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.39e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.986    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.992    |
|    disc/disc_entropy    | 0.154    |
|    disc/disc_loss       | 0.0779   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 127      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 12.4     |
|    gen/time/episodes    | 3.29e+03 |
|    gen/time/fps         | 6.02e+04 |
|    gen/time/time_ela... | 54.4     |
|    gen/time/total_ti... | 6.48e+05 |
|    gen/train/actor_loss | -0.658   |
|    gen/train/critic_... | 0.00191  |
|    gen/train/ent_coef   | 0.000377 |
|    gen/train/ent_coe... | -0.00435 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.44e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.975    |
|    disc/disc_acc_expert | 0.969    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.153    |
|    disc/disc_loss       | 0.0902   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 128      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 12.3     |
|    gen/time/episodes    | 3.32e+03 |
|    gen/time/fps         | 1.9e+04  |
|    gen/time/time_ela... | 55.8     |
|    gen/time/total_ti... | 6.53e+05 |
|    gen/train/actor_loss | -0.658   |
|    gen/train/critic_... | 0.00195  |
|    gen/train/ent_coef   | 0.000381 |
|    gen/train/ent_coe... | 0.0279   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.49e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.939    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.895    |
|    disc/disc_entropy    | 0.146    |
|    disc/disc_loss       | 0.127    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 129      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 14.1     |
|    gen/time/episodes    | 3.34e+03 |
|    gen/time/fps         | 2.87e+04 |
|    gen/time/time_ela... | 57.6     |
|    gen/time/total_ti... | 6.58e+05 |
|    gen/train/actor_loss | -0.659   |
|    gen/train/critic_... | 0.00203  |
|    gen/train/ent_coef   | 0.000388 |
|    gen/train/ent_coe... | 0.0522   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.54e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.965    |
|    disc/disc_acc_expert | 0.992    |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.134    |
|    disc/disc_loss       | 0.0935   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 130      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 17.6     |
|    gen/time/episodes    | 3.37e+03 |
|    gen/time/fps         | 1.6e+04  |
|    gen/time/time_ela... | 60       |
|    gen/time/total_ti... | 6.63e+05 |
|    gen/train/actor_loss | -0.666   |
|    gen/train/critic_... | 0.0021   |
|    gen/train/ent_coef   | 0.000393 |
|    gen/train/ent_coe... | -0.0068  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.59e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.971    |
|    disc/disc_acc_expert | 0.996    |
|    disc/disc_acc_gen    | 0.945    |
|    disc/disc_entropy    | 0.136    |
|    disc/disc_loss       | 0.0875   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 131      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 20.6     |
|    gen/time/episodes    | 3.39e+03 |
|    gen/time/fps         | 2.37e+04 |
|    gen/time/time_ela... | 53.2     |
|    gen/time/total_ti... | 6.68e+05 |
|    gen/train/actor_loss | -0.671   |
|    gen/train/critic_... | 0.00223  |
|    gen/train/ent_coef   | 0.000399 |
|    gen/train/ent_coe... | 0.0524   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.64e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.949    |
|    disc/disc_acc_expert | 0.98     |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.167    |
|    disc/disc_loss       | 0.116    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 132      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 24.8     |
|    gen/time/episodes    | 3.42e+03 |
|    gen/time/fps         | 5.52e+04 |
|    gen/time/time_ela... | 53.6     |
|    gen/time/total_ti... | 6.73e+05 |
|    gen/train/actor_loss | -0.674   |
|    gen/train/critic_... | 0.00229  |
|    gen/train/ent_coef   | 0.000404 |
|    gen/train/ent_coe... | 0.0261   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.69e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.943    |
|    disc/disc_acc_expert | 0.961    |
|    disc/disc_acc_gen    | 0.926    |
|    disc/disc_entropy    | 0.169    |
|    disc/disc_loss       | 0.119    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 133      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 26.7     |
|    gen/time/episodes    | 3.45e+03 |
|    gen/time/fps         | 2.09e+04 |
|    gen/time/time_ela... | 52.5     |
|    gen/time/total_ti... | 6.78e+05 |
|    gen/train/actor_loss | -0.68    |
|    gen/train/critic_... | 0.00247  |
|    gen/train/ent_coef   | 0.000414 |
|    gen/train/ent_coe... | 0.0558   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.74e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.979    |
|    disc/disc_acc_expert | 0.977    |
|    disc/disc_acc_gen    | 0.98     |
|    disc/disc_entropy    | 0.145    |
|    disc/disc_loss       | 0.0762   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 134      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 24.4     |
|    gen/time/episodes    | 3.47e+03 |
|    gen/time/fps         | 4.62e+04 |
|    gen/time/time_ela... | 55.9     |
|    gen/time/total_ti... | 6.83e+05 |
|    gen/train/actor_loss | -0.681   |
|    gen/train/critic_... | 0.00253  |
|    gen/train/ent_coef   | 0.000419 |
|    gen/train/ent_coe... | -0.00307 |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.8e+05  |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.98     |
|    disc/disc_acc_expert | 0.965    |
|    disc/disc_acc_gen    | 0.996    |
|    disc/disc_entropy    | 0.152    |
|    disc/disc_loss       | 0.0872   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 135      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 20.9     |
|    gen/time/episodes    | 3.5e+03  |
|    gen/time/fps         | 1.9e+04  |
|    gen/time/time_ela... | 56.3     |
|    gen/time/total_ti... | 6.89e+05 |
|    gen/train/actor_loss | -0.681   |
|    gen/train/critic_... | 0.00277  |
|    gen/train/ent_coef   | 0.000426 |
|    gen/train/ent_coe... | 0.0253   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.85e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.982    |
|    disc/disc_acc_expert | 0.965    |
|    disc/disc_acc_gen    | 1        |
|    disc/disc_entropy    | 0.136    |
|    disc/disc_loss       | 0.0887   |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 136      |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 14.4     |
|    gen/time/episodes    | 3.52e+03 |
|    gen/time/fps         | 2.66e+04 |
|    gen/time/time_ela... | 58.6     |
|    gen/time/total_ti... | 6.94e+05 |
|    gen/train/actor_loss | -0.68    |
|    gen/train/critic_... | 0.00303  |
|    gen/train/ent_coef   | 0.00043  |
|    gen/train/ent_coe... | 0.0586   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 6.9e+05  |
